CREDIT_REQUEST_ID,CREDIT_AMOUNT,CREDIT_DURATION,PURPOSE,INSTALLMENT_COMMITMENT,OTHER_PARTIES,CREDIT_STANDING,CREDIT_SCORE,CHECKING_BALANCE,SAVINGS_BALANCE,EXISTING_CREDITS,ASSETS,HOUSING,QUALIFICATION,JOB_HISTORY,AGE,SEX,MARITAL_STATUS,NUM_DEPENDENTS,RESIDENCE_SINCE,OTHER_PAYMENT_PLANS
2791,11880,21,Business,2,None,bad,735,1026.00,545.00,1,Investments,own,skilled,11,39,F,Married,2,4,none
2012,43080,48,Business,3,None,bad,707,-326.23,71.00,1,Investments,rent,skilled,1,24,F,Married,1,4,none
2415,13810,24,Vehicle,4,None,bad,720,-165.02,0.00,1,Investments,own,skilled,3,35,F,Married,1,2,none
2420,10420,18,Vehicle,4,None,bad,715,1542.00,0.00,1,Investments,own,skilled,1,33,F,Married,1,2,none
2558,50030,21,Vehicle,1,None,bad,285,0.00,0.00,2,Investments,own,skilled,1,29,F,Married,1,4,bank
1859,39590,15,Vehicle,3,None,bad,720,-261.04,150.00,1,Investments,own,skilled,1,29,F,Married,1,2,none
2859,39590,15,Vehicle,3,None,bad,719,-148.76,536.00,1,Investments,own,skilled,1,29,F,Married,1,2,none
2505,12070,24,Vehicle,4,None,bad,683,-876.82,167.00,1,Investments,rent,skilled,1,24,F,Married,1,4,none
2132,68870,36,Tuition,4,None,bad,619,-433.92,521.00,1,Investments,own,skilled,3,29,M,Single,1,3,stores
2175,34140,21,Tuition,2,None,bad,661,-690.89,394.00,2,Investments,own,skilled,1,26,M,Single,1,1,none
1915,31610,24,Business,4,None,bad,787,-328.14,374.00,1,Investments,rent,skilled,2,31,M,Single,1,2,none
2915,31610,24,Business,4,None,bad,762,-908.60,978.00,1,Investments,rent,skilled,2,31,M,Single,1,2,none
2213,52930,27,Business,2,None,bad,270,-873.92,997.00,2,Investments,own,skilled,0,50,M,Single,1,4,stores
1984,82290,36,Vehicle,2,None,bad,691,-678.52,897.00,1,Investments,own,skilled,2,26,M,Single,2,2,none
2984,82290,36,Vehicle,2,None,bad,688,-806.30,283.00,1,Investments,own,skilled,2,26,M,Single,2,2,none
2622,15300,18,Vehicle,3,None,bad,380,0.00,396.00,2,Investments,own,skilled,2,32,M,Single,1,2,bank
2599,27750,18,Vehicle,2,None,bad,466,0.00,497.00,2,Investments,own,skilled,5,31,M,Single,1,2,bank
2707,65600,48,Vehicle,3,None,bad,726,1967.00,3962.00,1,Investments,own,skilled,4,24,M,Single,1,2,none
1862,21690,18,Business,4,None,bad,627,0.00,875.00,1,Vehicle,own,skilled,3,28,M,Married,1,2,none
2862,21690,18,Business,4,None,bad,583,0.00,739.00,1,Vehicle,own,skilled,2,28,M,Married,1,2,none
2662,9000,12,Vehicle,4,None,bad,720,-652.11,0.00,1,Vehicle,own,skilled,3,23,M,Married,1,2,none
2536,23190,21,Tuition,2,None,bad,575,2051.00,900.00,1,Vehicle,rent,skilled,1,33,M,Divorced,1,1,none
2181,95720,36,Business,1,None,bad,666,0.00,251.00,2,Vehicle,own,skilled,1,28,M,Divorced,1,1,none
2567,13720,12,Vehicle,2,None,bad,702,-473.62,342.00,1,Vehicle,own,skilled,4,36,M,Divorced,1,3,none
2579,28200,36,Vehicle,4,None,bad,310,1465.00,839.00,2,Vehicle,own,skilled,1,27,M,Divorced,1,4,none
2532,26310,15,Vehicle,2,None,bad,723,88.00,2051.00,2,Vehicle,rent,skilled,2,28,F,Married,1,4,none
2597,14420,24,Vehicle,4,None,bad,695,-462.79,467.00,2,Vehicle,rent,skilled,5,23,F,Married,1,4,none
1832,12160,18,Vehicle,4,None,bad,733,-399.90,167.00,1,Vehicle,rent,skilled,1,23,F,Married,1,3,none
2447,18420,36,Vehicle,4,None,bad,671,-658.14,28.00,1,Vehicle,own,skilled,1,34,F,Married,1,4,none
2832,12160,18,Vehicle,4,None,bad,674,-41.52,518.00,1,Vehicle,rent,skilled,1,23,F,Married,1,3,none
2011,12950,12,Vehicle,3,None,bad,718,1061.00,368.00,1,Vehicle,rent,skilled,1,25,F,Married,1,1,none
1953,41130,24,Vehicle,3,None,bad,735,257.00,5655.03,1,Vehicle,rent,skilled,1,28,F,Married,1,4,none
2953,41130,24,Vehicle,3,None,bad,683,1537.00,5389.38,1,Vehicle,rent,skilled,1,28,F,Married,1,4,none
2557,22780,18,Vehicle,3,None,bad,260,1084.00,2698.00,2,Vehicle,own,skilled,1,28,F,Married,1,3,none
1888,156720,48,Business,2,None,bad,726,586.00,980.00,1,Vehicle,own,skilled,2,23,M,Single,1,2,none
2193,39150,27,Business,4,None,bad,678,1093.00,535.00,1,Vehicle,own,skilled,2,36,M,Single,2,2,none
2888,156720,48,Business,2,None,bad,679,1346.00,651.00,1,Vehicle,own,skilled,3,23,M,Single,1,2,none
1828,41650,18,Business,2,None,bad,290,0.00,37.00,2,Vehicle,own,skilled,2,36,M,Single,2,2,stores
2828,41650,18,Business,2,None,bad,286,0.00,919.00,2,Vehicle,own,skilled,1,36,M,Single,2,2,stores
2064,144210,48,Business,2,None,bad,215,211.00,285.00,1,Vehicle,own,skilled,2,25,M,Single,1,2,none
1952,21450,36,Business,2,None,bad,653,-630.03,188.00,2,Vehicle,own,skilled,5,24,M,Single,1,1,none
2952,21450,36,Business,2,None,bad,654,-392.40,568.00,2,Vehicle,own,skilled,4,24,M,Single,1,1,none
2646,79800,36,Business,4,None,bad,590,0.00,0.00,2,Vehicle,rent,skilled,1,27,M,Single,1,4,none
2403,86480,24,Business,2,None,bad,592,0.00,386.00,2,Vehicle,own,skilled,1,27,M,Single,1,2,bank
1847,67610,18,Vehicle,2,None,bad,691,0.00,0.00,2,Vehicle,rent,skilled,2,68,M,Single,1,4,none
2847,67610,18,Vehicle,2,None,bad,727,0.00,0.00,2,Vehicle,rent,skilled,3,68,M,Single,1,4,none
1836,10820,12,Vehicle,4,None,bad,287,-363.31,511.00,2,Vehicle,own,skilled,3,48,M,Single,1,4,bank
2836,10820,12,Vehicle,4,None,bad,260,-743.04,18.00,2,Vehicle,own,skilled,2,48,M,Single,1,4,bank
2171,9500,15,Vehicle,4,None,bad,276,-225.39,148.00,2,Vehicle,rent,skilled,11,33,M,Single,2,3,none
1806,92710,36,Vehicle,2,None,bad,680,-330.26,742.00,1,Vehicle,own,skilled,4,24,M,Single,1,1,none
2806,92710,36,Vehicle,2,None,bad,703,-654.79,666.00,1,Vehicle,own,skilled,6,24,M,Single,1,1,none
1813,96290,36,Vehicle,4,None,bad,512,-168.03,581.00,2,Vehicle,own,skilled,6,24,M,Single,1,4,none
2813,96290,36,Vehicle,4,None,bad,356,-58.39,923.00,2,Vehicle,own,skilled,4,24,M,Single,1,4,none
1926,6970,12,Vehicle,4,None,bad,778,-396.55,515.00,2,Vehicle,own,skilled,1,46,M,Single,1,2,bank
2926,6970,12,Vehicle,4,None,bad,791,-25.20,250.00,2,Vehicle,own,skilled,1,46,M,Single,1,2,bank
2546,13330,24,Vehicle,4,None,bad,662,-757.85,792.00,2,Home,free,skilled,0,43,M,Single,2,2,none
2712,11980,6,Tuition,4,None,bad,787,-774.42,593.00,1,None,free,skilled,14,35,F,Married,1,4,none
2069,18190,36,Tuition,4,None,bad,739,0.00,695.00,1,None,free,skilled,1,37,M,Single,1,4,stores
1939,62880,60,Tuition,4,None,bad,721,1426.00,760.00,1,None,free,skilled,2,42,M,Single,1,4,none
2939,62880,60,Tuition,4,None,bad,677,1637.00,996.00,1,None,free,skilled,3,42,M,Single,1,4,none
2088,126120,36,Tuition,1,None,bad,729,162.00,3641.00,1,None,free,skilled,3,47,M,Single,2,4,none
2789,62240,48,Tuition,4,None,bad,630,1214.00,715.00,1,None,free,skilled,14,50,M,Single,1,4,none
2005,48700,24,Vehicle,3,None,bad,657,-759.83,895.00,2,None,free,skilled,1,53,M,Single,2,4,none
2305,101270,48,Vehicle,2,None,bad,421,0.00,5990.54,1,None,free,skilled,1,44,M,Single,1,2,bank
1829,83350,36,Vehicle,3,None,bad,719,-818.89,0.00,1,None,free,skilled,17,47,M,Single,1,4,none
2829,83350,36,Vehicle,3,None,bad,708,-447.53,0.00,1,None,free,skilled,24,47,M,Single,1,4,none
2055,22250,36,Vehicle,4,None,bad,586,843.00,193.00,2,None,free,skilled,10,57,M,Single,1,4,bank
2702,63310,48,Vehicle,4,None,bad,461,-540.31,571.00,2,None,free,skilled,25,46,M,Single,1,4,none
2649,9470,24,Vehicle,4,None,bad,699,3792.00,179.00,1,None,free,skilled,5,38,M,Single,2,3,bank
1815,39310,48,Vehicle,4,None,bad,716,-165.86,535.00,1,None,free,skilled,6,46,M,Single,2,4,none
1928,102970,48,Vehicle,4,None,bad,702,-320.28,959.00,3,None,free,skilled,4,39,M,Single,2,4,stores
2815,39310,48,Vehicle,4,None,bad,670,-265.40,813.00,1,None,free,skilled,6,46,M,Single,2,4,none
2928,102970,48,Vehicle,4,None,bad,678,-220.48,871.00,3,None,free,skilled,6,39,M,Single,2,4,stores
2506,13090,10,Vehicle,4,Guarantor,bad,677,0.00,0.00,1,Investments,own,unskilled,2,27,M,Single,1,4,none
2723,12280,12,Vehicle,4,None,bad,728,-529.62,303.00,1,Home,own,unskilled,2,24,F,Married,1,2,none
2748,12740,12,Vehicle,3,None,bad,693,-226.39,729.00,1,Home,own,unskilled,1,37,F,Married,1,1,none
2675,25800,21,Business,4,None,bad,660,0.00,6317.78,1,Home,own,unskilled,1,41,M,Single,2,2,bank
2303,13440,24,Vehicle,4,None,bad,324,2366.00,0.00,2,Home,own,unskilled,5,37,M,Single,2,2,bank
2417,25790,12,Vehicle,4,None,bad,675,-700.08,854.00,1,Home,own,unskilled,1,33,M,Single,2,1,none
2356,12460,24,Vehicle,4,None,bad,702,272.00,24.00,1,Home,own,unskilled,1,23,M,Single,1,2,stores
2784,8360,12,Vehicle,4,None,bad,722,1270.00,2084.00,1,Investments,own,unskilled,1,23,F,Married,1,2,bank
2596,9310,6,Vehicle,1,None,bad,758,64.00,1435.00,1,Investments,own,unskilled,1,32,F,Married,1,1,stores
2183,16470,21,Vehicle,4,None,bad,745,-874.32,0.00,2,Investments,own,unskilled,2,40,M,Single,2,2,none
2314,6850,12,Vehicle,2,None,bad,701,581.00,781.00,1,Vehicle,own,unskilled,4,25,M,Married,1,3,bank
2238,27670,21,Business,4,None,bad,738,592.00,2944.00,2,Vehicle,rent,unskilled,20,61,M,Divorced,1,2,bank
2740,42800,30,Business,4,None,bad,206,1737.00,2140.00,2,Vehicle,rent,unskilled,1,26,F,Married,1,4,none
2334,115900,48,Vehicle,2,None,bad,369,0.00,1252.00,2,Vehicle,rent,unskilled,3,24,F,Married,1,4,bank
2752,9760,18,Vehicle,1,None,bad,693,-162.13,151.00,1,Vehicle,own,unskilled,1,23,F,Married,1,2,none
2635,13550,24,Vehicle,3,None,bad,687,1914.00,546.00,1,Vehicle,own,unskilled,1,25,F,Married,1,4,none
2650,6840,12,Tuition,4,None,bad,685,-827.21,256.00,1,Vehicle,rent,unskilled,3,40,M,Single,2,4,none
2444,7190,12,Tuition,4,None,bad,737,0.00,170.00,1,Vehicle,own,unskilled,21,41,M,Single,2,4,bank
1959,40060,28,Vehicle,3,None,bad,730,-946.55,487.00,1,Vehicle,own,unskilled,2,45,M,Single,1,2,none
2473,6540,9,Vehicle,4,None,bad,737,-31.16,53.00,1,Vehicle,own,unskilled,2,28,M,Single,1,3,none
2959,40060,28,Vehicle,3,None,bad,736,-546.38,410.00,1,Vehicle,own,unskilled,3,45,M,Single,1,2,none
1979,25380,24,Vehicle,4,None,bad,624,0.00,410.00,2,Vehicle,own,unskilled,13,47,M,Single,2,4,none
2979,25380,24,Vehicle,4,None,bad,596,0.00,251.00,2,Vehicle,own,unskilled,11,47,M,Single,2,4,none
2014,11990,24,Vehicle,4,None,bad,315,-307.67,111.00,2,Vehicle,own,unskilled,7,60,M,Single,1,4,none
2603,18370,24,Tuition,4,None,bad,758,1948.00,179.00,1,None,free,unskilled,4,34,F,Married,1,4,bank
2045,61430,48,Vehicle,4,None,bad,303,-548.79,294.00,2,None,free,unskilled,25,58,F,Married,1,4,stores
2612,12400,10,Vehicle,1,None,bad,727,3486.00,4535.00,1,None,free,unskilled,9,48,F,Married,2,4,none
2192,38440,48,Business,4,None,bad,247,1359.00,3073.00,1,None,free,unskilled,6,34,M,Single,2,4,none
1854,14420,18,Vehicle,4,None,bad,745,-891.86,838.00,2,None,free,unskilled,5,32,M,Single,2,4,none
2854,14420,18,Vehicle,4,None,bad,759,-517.53,26.00,2,None,free,unskilled,5,32,M,Single,2,4,none
2432,113280,24,Other,2,Co-Applicant,bad,681,954.00,94.00,2,Vehicle,own,highly skilled,1,29,M,Single,1,3,bank
2106,119380,24,Other,2,Co-Applicant,bad,465,898.00,444.00,2,Vehicle,own,highly skilled,2,39,M,Single,2,3,none
2182,44550,36,Business,2,None,bad,617,830.00,66.00,2,Home,own,highly skilled,1,30,M,Divorced,1,2,stores
2176,74850,30,Vehicle,4,None,bad,795,0.00,0.00,1,Home,own,highly skilled,0,53,F,Married,1,1,bank
2214,19080,30,Business,4,None,bad,626,3016.00,642.00,1,Home,own,highly skilled,20,66,M,Single,1,4,none
2772,80650,36,Tuition,3,None,bad,471,-239.33,439.00,2,None,own,highly skilled,3,25,F,Married,1,2,none
2075,19770,36,Tuition,4,None,bad,687,-326.95,0.00,1,None,own,highly skilled,21,40,M,Single,1,4,none
1918,148960,6,Vehicle,1,None,bad,680,-353.46,911.00,1,None,own,highly skilled,7,68,M,Single,1,4,bank
2918,148960,6,Vehicle,1,None,bad,724,-920.77,762.00,1,None,own,highly skilled,15,68,M,Single,1,4,bank
2107,64580,18,Vehicle,2,None,bad,777,0.00,203.00,2,None,own,highly skilled,21,39,M,Single,2,4,bank
2715,140270,60,Vehicle,4,None,bad,706,1836.00,363.00,1,None,own,highly skilled,5,27,M,Single,1,2,none
2269,89780,14,Vehicle,1,None,bad,694,-330.09,885.00,1,Investments,own,highly skilled,23,45,M,Divorced,1,4,none
1916,184240,48,Other,1,None,bad,269,1204.00,731.00,1,Investments,own,highly skilled,1,32,F,Married,1,2,bank
2916,184240,48,Other,1,None,bad,259,1029.00,832.00,1,Investments,own,highly skilled,2,32,F,Married,1,2,bank
2333,74080,60,Vehicle,4,None,bad,715,675.00,1526.00,1,Investments,own,highly skilled,1,24,F,Married,1,2,none
2643,46230,15,Tuition,3,None,bad,699,0.00,1724.00,1,Investments,own,highly skilled,3,40,M,Single,1,2,none
2191,45910,24,Business,2,None,bad,732,0.00,16759.00,3,Investments,own,highly skilled,3,54,M,Single,1,3,none
2486,12090,6,Vehicle,4,None,bad,641,835.00,41.00,1,Investments,own,highly skilled,0,47,M,Single,1,4,none
2508,68500,15,Vehicle,1,None,bad,766,24.00,4781.00,1,Investments,own,highly skilled,0,34,M,Single,2,2,none
2292,93980,36,Vehicle,1,None,bad,737,667.00,105.00,1,Vehicle,rent,highly skilled,1,28,M,Married,1,4,none
2010,52340,30,Vehicle,4,None,bad,323,572.00,72.00,2,Vehicle,own,highly skilled,0,28,M,Married,1,2,none
2321,42490,30,Vehicle,4,None,bad,431,1488.00,723.00,2,Vehicle,own,highly skilled,0,28,M,Married,1,2,none
2196,15010,9,Tuition,2,None,bad,536,811.00,708.00,2,Vehicle,own,highly skilled,11,34,F,Married,1,3,none
2737,115600,24,Vehicle,1,None,bad,727,290.00,366.00,2,Vehicle,rent,highly skilled,3,23,F,Married,1,4,none
1982,48440,48,Business,3,None,bad,713,0.00,877.00,1,Vehicle,rent,highly skilled,0,33,M,Single,1,2,bank
2982,48440,48,Business,3,None,bad,697,0.00,121.00,1,Vehicle,rent,highly skilled,0,33,M,Single,1,2,bank
2413,22920,12,Business,4,None,bad,541,0.00,30.00,2,Vehicle,own,highly skilled,0,42,M,Single,1,2,stores
2654,80860,36,Vehicle,2,None,bad,623,1587.00,4750.00,4,Vehicle,own,highly skilled,14,42,M,Single,1,4,none
2492,83180,27,Business,2,None,bad,222,200.00,378.00,2,None,free,highly skilled,8,42,F,Married,1,4,none
2375,147820,60,Other,3,None,bad,771,1942.00,2256.00,2,None,free,highly skilled,8,60,F,Married,1,4,bank
2019,125790,24,Vehicle,4,None,bad,705,1951.00,134.00,1,None,free,highly skilled,24,44,F,Married,1,2,none
2187,51290,9,Vehicle,2,None,bad,753,1917.00,229.00,1,None,free,highly skilled,13,74,F,Married,2,4,bank
2382,129760,18,Vehicle,3,None,bad,696,130.00,369.00,1,None,free,highly skilled,0,38,F,Married,1,4,none
2063,19530,36,Business,4,None,bad,241,734.00,640.00,1,None,free,highly skilled,14,61,M,Single,1,4,none
2581,10560,18,Vehicle,3,Guarantor,bad,500,1402.00,451.00,2,Home,own,skilled,14,32,M,Single,1,3,bank
2170,19350,24,Business,4,None,bad,307,1345.00,396.00,2,Home,own,skilled,14,32,M,Divorced,1,4,none
2204,9020,12,Tuition,4,None,bad,727,-540.95,826.00,1,Investments,rent,skilled,6,24,M,Married,1,4,none
2760,6910,12,Vehicle,4,None,bad,441,-976.55,152.00,2,Investments,own,skilled,23,41,M,Single,1,3,none
2241,9150,24,Vehicle,4,None,bad,677,-13.11,0.00,1,Vehicle,own,skilled,12,30,F,Married,1,2,bank
1833,118160,45,Business,2,None,bad,251,-415.10,937.00,2,Vehicle,rent,skilled,15,33,M,Single,1,4,none
2833,118160,45,Business,2,None,bad,255,-625.19,758.00,2,Vehicle,rent,skilled,18,36,M,Single,1,4,none
2185,8840,18,Vehicle,4,None,bad,538,75.00,309.00,1,Vehicle,own,skilled,21,39,M,Single,2,4,bank
2350,11360,9,Tuition,4,None,bad,322,1467.00,16152.00,2,None,free,skilled,22,40,M,Single,2,3,none
2458,33860,12,Vehicle,3,None,bad,731,-398.43,937.00,1,None,free,skilled,21,39,M,Single,1,4,none
2243,46050,48,Vehicle,3,None,bad,281,-983.96,146.00,2,None,free,skilled,15,33,M,Single,2,4,none
2594,27180,24,Vehicle,3,None,bad,696,458.00,21.00,1,Investments,rent,unskilled,3,21,F,Married,1,4,none
2657,8880,12,Vehicle,4,None,bad,694,1257.00,241.00,1,Vehicle,own,unskilled,24,42,M,Single,2,4,bank
2595,13580,24,Other,4,None,bad,768,-948.58,0.00,1,Vehicle,own,highly skilled,25,43,M,Single,1,3,stores
2764,126800,21,Vehicle,4,None,bad,559,0.00,0.00,1,None,free,highly skilled,13,31,M,Single,1,4,none
2539,77630,48,Vehicle,4,None,bad,733,-534.62,914.00,1,None,free,highly skilled,10,42,M,Single,1,4,bank
2379,143180,36,Vehicle,4,None,bad,718,882.00,896.00,1,None,free,highly skilled,17,57,M,Single,1,2,none
1879,14220,9,Vehicle,3,None,bad,734,-287.56,522.00,1,None,free,highly skilled,1,27,M,Single,1,2,none
2879,14220,9,Vehicle,3,None,bad,720,-532.05,734.00,1,None,free,highly skilled,1,27,M,Single,1,2,none
1797,75110,18,Vehicle,1,None,bad,727,-858.87,0.00,1,Investments,free,skilled,18,51,M,Single,2,4,none
2797,75110,18,Vehicle,1,None,bad,670,-981.55,0.00,1,Investments,free,skilled,21,51,M,Single,2,4,none
1973,11930,24,Vehicle,1,Co-Applicant,bad,799,-592.78,613.00,2,None,rent,unemployed,0,29,F,Married,1,4,none
2973,11930,24,Vehicle,1,Co-Applicant,bad,751,-513.38,612.00,2,None,rent,unemployed,0,29,F,Married,1,4,none
2641,7500,18,Tuition,4,None,bad,702,-216.64,814.00,1,Home,own,unemployed,0,27,F,Married,1,1,none
1810,17780,15,Vehicle,2,None,bad,207,298.00,168.00,2,Home,rent,unemployed,1,26,F,Married,1,1,none
2810,17780,15,Vehicle,2,None,bad,218,206.00,881.00,2,Home,rent,unemployed,1,26,F,Married,1,1,none
2237,145550,6,Vehicle,1,None,bad,721,1527.00,0.00,1,Investments,own,unemployed,0,23,M,Single,1,2,none
2759,13930,24,Vehicle,2,Guarantor,good,701,0.00,493.00,1,Home,own,skilled,3,31,M,Single,1,2,none
1860,35770,9,Vehicle,1,Guarantor,good,706,0.00,4889.00,1,Home,rent,skilled,3,26,M,Single,2,2,none
2860,35770,9,Vehicle,1,Guarantor,good,689,0.00,1622.00,1,Home,rent,skilled,3,26,M,Single,2,2,none
1890,78240,28,Vehicle,3,Guarantor,good,781,0.00,0.00,2,Home,rent,skilled,1,40,M,Single,2,4,bank
2890,78240,28,Vehicle,3,Guarantor,good,798,0.00,0.00,2,Home,rent,skilled,1,40,M,Single,2,4,bank
2466,29240,24,Vehicle,3,Guarantor,good,700,-39.58,763.00,1,None,own,skilled,1,63,M,Single,2,4,bank
1955,18930,12,Vehicle,4,Guarantor,good,727,-44.46,931.00,1,Investments,own,skilled,1,29,F,Married,1,4,none
2955,18930,12,Vehicle,4,Guarantor,good,712,-735.72,118.00,1,Investments,own,skilled,1,29,F,Married,1,4,none
2490,35180,6,Vehicle,2,Guarantor,good,677,0.00,590.00,1,Investments,rent,skilled,2,26,M,Single,1,3,none
2614,36320,24,Vehicle,1,Guarantor,good,790,-787.63,873.00,1,Vehicle,rent,skilled,1,22,F,Married,1,4,bank
1917,28480,10,Vehicle,1,Co-Applicant,good,731,0.00,1423.00,1,Home,own,skilled,3,32,M,Single,2,2,none
2917,28480,10,Vehicle,1,Co-Applicant,good,691,0.00,2933.00,1,Home,own,skilled,2,32,M,Single,2,2,none
2304,10380,10,Vehicle,4,Co-Applicant,good,411,-835.17,268.00,2,Investments,own,skilled,6,49,M,Single,1,3,none
2402,18870,18,Business,4,None,good,477,1737.00,0.00,2,Home,own,skilled,2,28,M,Married,1,4,bank
2291,10760,12,Business,2,None,good,728,0.00,430.00,1,Home,own,skilled,2,26,M,Married,1,2,none
2061,13910,9,Business,2,None,good,691,911.00,149.00,1,Home,own,skilled,2,27,M,Married,1,1,bank
2110,14100,14,Business,1,None,good,715,1956.00,7094.64,1,Home,own,skilled,12,35,M,Married,1,2,none
2031,19130,18,Business,3,None,good,672,192.00,10779.00,1,Home,own,skilled,1,36,M,Married,1,3,bank
1811,9070,8,Business,3,None,good,688,235.00,50.00,1,Home,own,skilled,1,26,M,Married,1,2,none
2811,9070,8,Business,3,None,good,693,461.00,45.00,1,Home,own,skilled,1,26,M,Married,1,2,none
1821,11010,12,Vehicle,3,None,good,674,0.00,604.00,2,Home,own,skilled,3,27,M,Married,1,2,none
2821,11010,12,Vehicle,3,None,good,706,0.00,863.00,2,Home,own,skilled,3,27,M,Married,1,2,none
2533,15030,12,Vehicle,4,None,good,642,0.00,502.00,1,Home,rent,skilled,2,41,M,Married,1,4,none
1848,12490,24,Vehicle,4,None,good,691,0.00,743.00,1,Home,own,skilled,1,28,M,Married,1,2,none
2848,12490,24,Vehicle,4,None,good,723,0.00,580.00,1,Home,own,skilled,1,28,M,Married,1,2,none
1856,14740,24,Vehicle,4,None,good,698,0.00,2144.00,1,Home,own,skilled,1,33,M,Married,1,3,none
2730,12750,24,Business,2,None,good,374,2478.00,12473.00,2,Home,own,skilled,1,36,M,Divorced,1,4,none
1914,21420,11,Business,1,None,good,731,0.00,11797.00,1,Home,own,skilled,10,28,M,Divorced,1,2,none
1902,34850,20,Vehicle,2,None,good,363,0.00,0.00,2,Home,own,skilled,1,44,M,Divorced,1,4,none
2902,34850,20,Vehicle,2,None,good,484,0.00,0.00,2,Home,own,skilled,1,44,M,Divorced,1,4,none
2668,36090,48,Business,1,None,good,763,0.00,492.00,1,Home,own,skilled,3,27,F,Married,1,1,stores
2244,11850,12,Business,3,None,good,514,0.00,327.00,2,Home,own,skilled,1,27,F,Married,1,2,none
2325,10280,18,Vehicle,4,None,good,506,0.00,940.00,2,Home,own,skilled,2,36,F,Married,1,3,none
2735,33800,4,Vehicle,1,None,good,523,0.00,688.00,1,Home,own,skilled,4,37,F,Married,2,1,none
2768,29010,10,Vehicle,1,None,good,731,0.00,0.00,1,Home,rent,skilled,1,31,F,Married,1,4,none
2224,29780,24,Business,4,None,good,588,0.00,0.00,2,Home,own,skilled,1,32,M,Single,2,4,none
2246,12580,24,Business,4,None,good,683,0.00,638.00,1,Home,own,skilled,5,25,M,Single,1,1,none
1873,13820,24,Business,4,None,good,405,-566.31,1691.00,2,Home,own,skilled,4,26,M,Single,1,1,none
2873,13820,24,Business,4,None,good,559,-118.37,4108.00,2,Home,own,skilled,6,26,M,Single,1,1,none
1861,58040,24,Vehicle,4,None,good,310,0.00,14495.00,2,Home,own,skilled,2,27,M,Single,1,2,none
2861,58040,24,Vehicle,4,None,good,503,0.00,17555.00,2,Home,own,skilled,2,27,M,Single,1,2,none
2371,30790,36,Vehicle,4,None,good,685,0.00,0.00,1,Home,own,skilled,2,36,M,Single,1,4,none
1933,12240,9,Vehicle,3,None,good,550,0.00,239.00,2,Home,own,skilled,2,30,M,Single,1,1,none
2933,12240,9,Vehicle,3,None,good,327,0.00,806.00,2,Home,own,skilled,3,30,M,Single,1,1,none
2457,39050,11,Vehicle,2,None,good,476,-809.21,221.00,2,Home,rent,skilled,1,36,M,Single,2,2,none
2587,27990,9,Vehicle,2,None,good,513,-271.17,103.00,2,Home,rent,skilled,2,36,M,Single,2,2,none
2618,36760,6,Vehicle,1,None,good,396,-231.55,518.00,3,Home,rent,skilled,2,37,M,Single,2,3,none
2485,11630,12,Vehicle,4,None,good,557,0.00,8687.75,1,Home,own,skilled,1,44,M,Single,1,4,none
2095,13180,12,Vehicle,4,None,good,727,253.00,15526.00,1,Home,own,skilled,14,54,M,Single,1,4,none
2782,19400,24,Vehicle,4,None,good,308,0.00,19908.00,1,Home,own,skilled,9,60,M,Single,1,4,none
1883,21810,30,Vehicle,4,None,good,408,1072.00,0.00,2,Home,own,skilled,16,36,M,Single,1,4,none
2883,21810,30,Vehicle,4,None,good,540,1613.00,0.00,2,Home,own,skilled,14,36,M,Single,1,4,none
1872,13430,6,Vehicle,1,None,good,454,2665.00,222.00,2,Home,own,skilled,9,46,M,Single,2,4,none
2872,13430,6,Vehicle,1,None,good,384,4342.00,33.00,2,Home,own,skilled,19,46,M,Single,2,4,none
2092,14090,12,Vehicle,4,None,good,310,-549.54,183.00,1,Home,own,skilled,10,54,M,Single,1,3,none
