session_id,session_duration_seconds,pages_viewed,items_in_cart,cart_total_value,unique_categories_viewed,has_discount_code,is_returning_customer,device_type,traffic_source,hour_of_day,day_of_week,previous_purchases_count,avg_time_per_page_seconds,added_to_wishlist,used_search,converted
CART_09116,1750,7,5,863.65,2,0,0,mobile,organic,23,0,0,250.0,1,1,0
CART_09117,298,11,1,55.79,3,0,0,desktop,paid,13,5,0,27.09,0,0,0
CART_09118,524,5,1,46.21,3,0,0,desktop,organic,2,3,0,104.8,0,0,0
CART_09119,252,26,1,126.74,3,1,0,mobile,organic,15,3,0,9.69,1,0,0
CART_09120,131,19,1,163.2,3,0,0,mobile,direct,9,1,0,6.89,0,0,0
CART_09121,435,3,2,70.64,4,0,1,desktop,email,10,2,4,145.0,0,1,1
CART_09122,1525,9,2,77.65,1,0,0,mobile,direct,3,0,0,169.44,0,1,0
CART_09123,84,10,1,56.81,3,0,1,mobile,organic,21,6,30,8.4,0,0,1
CART_09124,739,22,3,358.19,1,0,0,mobile,paid,18,0,0,33.59,0,1,0
CART_09125,789,20,1,84.87,2,1,0,desktop,organic,20,1,0,39.45,0,1,0
CART_09126,1758,4,1,139.21,2,0,1,desktop,organic,15,4,16,439.5,0,0,0
CART_09127,820,18,7,761.75,1,0,1,mobile,organic,14,2,26,45.56,1,1,1
CART_09128,768,24,1,120.52,3,0,0,desktop,paid,17,3,0,32.0,1,1,1
CART_09129,1487,5,2,165.62,4,0,0,desktop,paid,13,4,0,297.4,0,0,0
CART_09130,1544,23,4,91.62,6,0,0,mobile,direct,12,5,0,67.13,0,1,0
CART_09131,1371,14,1,104.25,3,1,0,mobile,organic,23,6,0,97.93,0,0,0
CART_09132,1611,14,1,97.08,3,0,1,mobile,organic,12,3,41,115.07,1,1,1
CART_09133,1310,21,1,161.11,3,1,1,tablet,organic,7,4,35,62.38,1,0,1
CART_09134,932,22,2,69.89,4,1,1,mobile,paid,6,6,8,42.36,1,0,0
CART_09135,630,16,5,278.79,2,0,1,mobile,paid,5,4,36,39.38,1,0,0
CART_09136,1192,12,3,67.08,2,0,1,mobile,paid,6,1,41,99.33,0,1,0
CART_09137,801,15,2,75.16,1,0,1,desktop,organic,0,1,16,53.4,0,1,1
CART_09138,573,14,1,46.69,3,0,0,mobile,organic,14,1,0,40.93,1,1,1
CART_09139,53,4,4,295.6,5,0,1,mobile,direct,16,2,17,13.25,0,0,1
CART_09140,1162,17,2,185.5,1,0,0,desktop,organic,9,5,0,68.35,0,0,0
CART_09141,898,15,2,294.52,2,0,1,mobile,direct,20,0,47,59.87,0,1,0
CART_09142,1700,25,2,259.53,2,0,0,desktop,paid,15,0,0,68.0,0,1,0
CART_09143,1718,27,4,527.33,3,0,0,desktop,paid,3,2,0,63.63,0,1,0
CART_09144,534,2,5,662.94,1,0,1,desktop,paid,11,6,33,267.0,0,0,1
CART_09145,82,7,1,147.04,2,0,0,desktop,organic,9,4,0,11.71,0,1,1
CART_09146,1191,12,4,540.57,2,1,0,desktop,email,19,4,0,99.25,0,0,1
CART_09147,1534,19,1,32.37,3,0,1,desktop,email,3,5,41,80.74,0,1,0
CART_09148,569,19,1,150.01,2,0,0,tablet,direct,15,2,0,29.95,1,0,0
CART_09149,567,26,1,165.22,3,1,1,desktop,email,23,5,45,21.81,0,0,1
CART_09150,1030,16,3,249.3,2,0,0,desktop,paid,10,2,0,64.38,1,0,0
CART_09151,1712,23,2,301.04,4,0,0,mobile,organic,0,3,0,74.43,0,1,0
CART_09152,263,3,1,87.07,3,0,1,mobile,paid,20,4,20,87.67,0,0,1
CART_09153,807,11,1,76.11,3,0,1,mobile,organic,4,4,1,73.36,0,0,0
CART_09154,788,23,3,113.39,5,0,1,mobile,email,9,4,45,34.26,0,0,0
CART_09155,195,18,1,103.38,3,0,0,mobile,organic,14,1,0,10.83,0,1,0
CART_09156,839,5,1,68.9,1,0,0,desktop,organic,22,4,0,167.8,0,0,0
CART_09157,1624,14,1,112.07,3,0,0,mobile,paid,21,1,0,116.0,0,1,1
CART_09158,838,4,4,320.08,2,0,0,mobile,paid,15,3,0,209.5,0,0,0
CART_09159,1083,3,1,118.66,3,0,0,mobile,paid,4,4,0,361.0,0,1,0
CART_09160,1412,25,5,350.81,5,0,0,desktop,organic,20,5,0,56.48,0,1,1
CART_09161,1167,25,1,157.0,3,0,1,mobile,paid,18,0,15,46.68,0,0,1
CART_09162,1093,22,1,60.12,3,0,0,tablet,organic,14,0,0,49.68,0,0,0
CART_09163,1760,12,3,337.3,5,0,0,desktop,paid,22,2,0,146.67,0,0,1
CART_09164,422,5,1,171.78,1,0,1,desktop,organic,11,6,38,84.4,1,1,1
CART_09165,642,21,1,111.14,3,0,0,mobile,email,1,4,0,30.57,0,0,0
CART_09166,607,17,1,141.69,2,0,1,desktop,direct,8,4,22,35.71,0,0,1
CART_09167,260,16,1,63.77,2,1,0,desktop,email,21,6,0,16.25,1,0,0
CART_09168,1658,11,1,16.44,3,1,1,mobile,email,2,4,24,150.73,1,0,1
CART_09169,809,29,4,515.88,5,0,1,mobile,paid,22,1,29,27.9,1,0,0
CART_09170,1642,23,2,318.62,3,0,1,mobile,paid,16,4,10,71.39,0,0,0
CART_09171,1360,9,1,84.71,3,0,1,mobile,organic,15,1,24,151.11,0,0,0
CART_09172,150,9,3,233.07,1,1,1,mobile,direct,23,3,29,16.67,0,1,1
CART_09173,1532,22,2,151.71,3,1,0,tablet,direct,1,6,0,69.64,1,1,0
CART_09174,443,22,1,83.92,1,0,0,mobile,organic,18,1,0,20.14,0,1,0
CART_09175,1572,23,5,383.29,3,1,0,desktop,email,23,5,0,68.35,0,0,1
CART_09176,284,25,2,298.56,4,1,1,desktop,organic,14,1,14,11.36,0,0,0
CART_09177,1106,26,3,431.89,5,0,0,mobile,organic,4,2,0,42.54,0,0,0
CART_09178,45,18,3,130.73,3,0,0,desktop,organic,4,1,0,2.5,0,0,1
CART_09179,1715,10,2,230.67,4,0,1,mobile,direct,12,1,50,171.5,0,1,1
CART_09180,1792,22,2,194.87,2,0,0,mobile,direct,5,0,0,81.45,1,0,0
CART_09181,1208,20,4,368.45,6,0,0,mobile,paid,0,3,0,60.4,1,1,0
CART_09182,1497,28,1,108.07,1,0,0,mobile,organic,6,5,0,53.46,0,1,0
CART_09183,146,23,4,169.99,6,1,0,tablet,direct,5,6,0,6.35,0,0,1
CART_09184,1626,5,3,244.15,5,1,0,desktop,organic,8,3,0,325.2,0,1,0
CART_09185,305,12,1,102.93,3,0,0,desktop,organic,10,6,0,25.42,0,1,0
CART_09186,409,27,1,107.39,3,1,1,tablet,organic,9,6,10,15.15,1,0,1
CART_09187,550,17,6,193.51,1,0,0,desktop,paid,1,6,0,32.35,0,0,1
CART_09188,159,6,2,179.31,4,1,0,mobile,direct,18,4,0,26.5,0,0,1
CART_09189,1039,20,5,519.66,1,0,1,tablet,organic,17,2,32,51.95,0,1,0
CART_09190,1667,20,1,48.41,3,0,1,tablet,organic,15,2,35,83.35,0,0,0
CART_09191,1750,29,5,618.9,4,0,0,mobile,organic,3,5,0,60.34,0,0,0
CART_09192,459,1,2,298.17,4,1,1,mobile,direct,1,1,42,459.0,0,1,1
CART_09193,764,12,5,787.87,2,0,1,desktop,organic,5,2,8,63.67,0,1,0
CART_09194,804,3,2,269.34,4,0,1,desktop,paid,4,0,29,268.0,0,1,1
CART_09195,740,16,3,221.84,3,0,0,mobile,organic,11,4,0,46.25,0,1,0
CART_09196,1653,15,1,79.58,3,0,0,desktop,organic,9,0,0,110.2,0,0,1
CART_09197,1103,7,1,30.62,1,1,1,desktop,paid,22,2,15,157.57,1,1,0
CART_09198,513,12,3,66.55,5,0,0,tablet,organic,5,1,0,42.75,0,1,0
CART_09199,81,5,1,132.33,3,0,0,mobile,paid,16,1,0,16.2,0,1,0
CART_09200,822,16,2,145.41,4,0,0,mobile,direct,17,0,0,51.38,0,1,0
CART_09201,321,23,3,249.48,4,0,1,desktop,organic,12,4,12,13.96,1,1,1
CART_09202,1218,9,3,459.44,5,0,1,tablet,direct,1,0,25,135.33,0,0,1
CART_09203,490,21,2,55.78,3,0,0,mobile,organic,14,0,0,23.33,0,1,0
CART_09204,1132,14,4,452.58,1,0,1,tablet,organic,18,0,48,80.86,0,1,1
CART_09205,1784,21,3,242.48,2,1,1,mobile,paid,7,6,16,84.95,0,1,0
CART_09206,280,5,1,162.99,3,1,1,tablet,direct,18,6,46,56.0,0,0,1
CART_09207,530,9,5,785.15,4,1,1,desktop,direct,2,3,7,58.89,1,1,1
CART_09208,1645,14,1,167.0,1,0,0,desktop,paid,22,6,0,117.5,0,1,0
CART_09209,23,30,1,131.05,2,0,1,mobile,organic,5,5,46,0.77,0,1,0
CART_09210,1263,29,3,432.84,1,0,0,mobile,direct,22,0,0,43.55,1,1,0
CART_09211,1318,14,3,199.78,5,0,1,desktop,organic,3,2,41,94.14,0,0,0
CART_09212,1534,13,1,133.03,3,1,1,mobile,email,9,5,29,118.0,0,0,1
CART_09213,1741,30,2,344.19,1,0,0,mobile,direct,22,4,0,58.03,0,0,0
CART_09214,102,12,2,150.76,4,0,1,mobile,email,1,6,16,8.5,1,1,1
CART_09215,952,12,1,49.04,1,1,1,mobile,direct,18,5,10,79.33,0,0,1
CART_09216,1239,26,2,79.65,4,0,0,mobile,paid,23,2,0,47.65,0,0,0
CART_09217,1762,10,1,25.44,3,0,1,mobile,organic,7,2,10,176.2,0,1,0
CART_09218,1047,9,8,1235.54,2,1,0,mobile,organic,3,5,0,116.33,0,1,0
CART_09219,1601,18,6,698.74,5,1,1,mobile,email,12,2,9,88.94,0,0,1
CART_09220,1137,7,1,146.55,3,1,0,mobile,organic,16,6,0,162.43,1,1,0
CART_09221,1730,19,1,99.58,1,1,1,mobile,organic,3,6,12,91.05,0,1,1
CART_09222,1016,19,1,29.28,3,0,0,desktop,direct,10,5,0,53.47,0,1,0
CART_09223,1706,4,2,332.96,3,0,0,tablet,paid,4,5,0,426.5,0,1,0
CART_09224,1139,16,5,348.76,2,1,1,desktop,organic,0,2,3,71.19,0,1,0
CART_09225,1434,27,3,383.84,5,0,1,mobile,organic,7,0,43,53.11,0,1,1
CART_09226,249,1,2,276.63,4,1,1,desktop,paid,15,6,40,249.0,0,0,1
CART_09227,174,17,3,53.34,3,0,0,mobile,organic,6,3,0,10.24,0,1,1
CART_09228,530,7,1,79.07,3,0,0,mobile,direct,7,5,0,75.71,0,1,1
CART_09229,1448,28,1,65.29,2,0,0,tablet,email,8,6,0,51.71,0,0,0
CART_09230,649,11,4,335.69,6,1,0,desktop,organic,0,3,0,59.0,0,1,0
CART_09231,721,6,1,114.07,3,0,0,desktop,email,1,3,0,120.17,0,0,0
CART_09232,588,6,3,470.82,3,0,0,mobile,direct,15,5,0,98.0,0,0,0
CART_09233,431,12,4,163.58,3,1,0,desktop,email,19,6,0,35.92,1,1,1
CART_09234,1727,16,4,153.34,6,0,0,mobile,organic,11,0,0,107.94,0,1,0
CART_09235,148,21,2,334.34,4,1,0,mobile,email,13,4,0,7.05,0,0,0
CART_09236,153,19,1,44.47,3,1,0,tablet,paid,20,0,0,8.05,0,1,0
CART_09237,866,21,2,298.24,4,0,0,mobile,paid,4,1,0,41.24,0,0,0
CART_09238,1162,25,3,338.24,3,0,0,desktop,organic,13,4,0,46.48,0,1,0
CART_09239,1499,28,1,87.43,2,0,0,desktop,organic,9,6,0,53.54,0,0,0
CART_09240,32,17,6,270.38,1,1,0,desktop,email,3,6,0,1.88,1,0,0
CART_09241,239,24,3,242.76,3,0,0,tablet,organic,1,0,0,9.96,1,1,0
CART_09242,783,15,4,606.69,2,0,0,mobile,paid,4,4,0,52.2,1,1,0
CART_09243,1741,1,1,114.79,3,0,0,mobile,email,5,6,0,1741.0,0,1,0
CART_09244,851,12,5,867.74,6,0,0,desktop,email,2,6,0,70.92,0,0,0
CART_09245,1266,22,1,136.08,2,0,0,mobile,email,20,2,0,57.55,0,1,0
CART_09246,1691,3,3,470.33,2,0,0,mobile,email,9,0,0,563.67,0,1,1
CART_09247,1248,3,1,129.04,1,0,1,tablet,email,17,2,2,416.0,0,0,0
CART_09248,1513,18,1,19.8,3,1,1,desktop,organic,1,6,49,84.06,0,1,1
CART_09249,680,21,3,94.97,2,0,1,mobile,direct,4,6,4,32.38,0,0,0
CART_09250,186,30,3,517.71,3,1,1,desktop,organic,2,1,6,6.2,0,1,1
CART_09251,1677,1,2,168.67,1,0,0,desktop,paid,19,5,0,1677.0,0,1,0
CART_09252,601,26,2,169.97,1,0,0,mobile,organic,12,1,0,23.12,1,1,1
CART_09253,29,8,3,469.74,3,0,0,mobile,direct,19,3,0,3.62,0,1,0
CART_09254,1449,20,4,120.27,5,0,0,mobile,direct,2,0,0,72.45,0,1,1
CART_09255,1098,22,2,348.36,4,0,1,mobile,organic,2,3,36,49.91,0,0,0
CART_09256,1545,7,3,485.9,1,1,0,mobile,paid,4,1,0,220.71,1,1,0
CART_09257,1754,19,1,77.39,2,1,1,desktop,paid,23,0,22,92.32,0,1,1
CART_09258,304,12,1,73.72,3,0,0,mobile,organic,13,6,0,25.33,1,0,0
CART_09259,1429,22,3,410.41,3,1,0,mobile,direct,4,4,0,64.95,0,1,0
CART_09260,481,12,2,96.97,4,1,0,mobile,paid,9,0,0,40.08,0,1,1
CART_09261,375,20,1,29.5,3,0,1,mobile,organic,0,4,44,18.75,0,1,1
CART_09262,202,7,4,83.85,4,1,0,desktop,direct,13,5,0,28.86,0,1,0
CART_09263,973,25,4,465.78,2,0,0,mobile,direct,17,1,0,38.92,0,1,0
CART_09264,835,30,5,226.94,5,0,1,mobile,paid,0,3,34,27.83,0,1,1
CART_09265,1107,25,3,451.94,5,0,0,desktop,organic,21,6,0,44.28,0,0,0
CART_09266,623,16,2,323.4,4,0,0,desktop,direct,4,0,0,38.94,1,0,0
CART_09267,1738,6,1,24.79,1,0,1,mobile,direct,17,2,38,289.67,0,0,0
CART_09268,1296,29,1,17.46,3,0,0,mobile,organic,19,1,0,44.69,0,0,0
CART_09269,1064,8,2,118.61,1,0,0,mobile,paid,12,1,0,133.0,0,1,0
CART_09270,73,8,3,169.05,4,0,0,desktop,organic,23,1,0,9.12,0,1,1
CART_09271,1306,25,2,308.96,1,0,1,mobile,direct,5,5,50,52.24,0,1,0
CART_09272,1395,8,2,141.56,4,1,0,mobile,paid,18,5,0,174.38,0,1,0
CART_09273,798,16,1,78.09,2,0,0,mobile,paid,11,4,0,49.88,0,1,0
CART_09274,1051,29,2,78.76,1,1,0,mobile,email,11,3,0,36.24,0,1,1
CART_09275,206,20,1,160.88,3,1,1,mobile,organic,7,1,26,10.3,0,0,0
CART_09276,406,9,4,607.84,4,1,0,mobile,organic,17,0,0,45.11,0,1,1
CART_09277,1490,17,1,35.41,3,0,1,mobile,paid,20,0,47,87.65,0,0,0
CART_09278,1567,27,5,434.12,4,0,0,desktop,organic,2,5,0,58.04,1,0,0
CART_09279,370,29,1,126.39,3,1,1,desktop,organic,21,3,2,12.76,1,1,1
CART_09280,1202,6,1,73.41,1,1,0,mobile,direct,7,2,0,200.33,1,1,0
CART_09281,1406,6,1,77.07,3,0,0,desktop,paid,8,6,0,234.33,0,1,0
CART_09282,531,16,2,305.71,4,0,0,mobile,paid,17,4,0,33.19,0,0,1
CART_09283,877,21,1,109.37,2,0,1,mobile,organic,23,1,21,41.76,1,1,1
CART_09284,1454,13,4,484.26,6,0,0,mobile,email,7,1,0,111.85,0,0,0
CART_09285,1529,27,1,84.52,2,0,0,mobile,organic,2,0,0,56.63,0,1,0
CART_09286,147,23,1,131.3,3,0,1,desktop,organic,20,5,43,6.39,0,0,0
CART_09287,1328,28,2,271.52,4,0,0,desktop,organic,19,4,0,47.43,0,1,1
CART_09288,450,15,2,339.69,2,0,0,mobile,email,10,4,0,30.0,0,1,1
CART_09289,34,18,1,34.18,3,0,0,mobile,email,22,1,0,1.89,1,0,0
CART_09290,712,1,4,360.28,4,0,1,tablet,paid,17,1,24,712.0,0,0,0
CART_09291,522,2,1,161.93,3,0,1,mobile,organic,1,6,49,261.0,0,0,0
CART_09292,1226,28,4,284.27,3,0,0,mobile,direct,3,2,0,43.79,0,1,1
CART_09293,1078,22,3,260.66,4,0,0,mobile,organic,20,5,0,49.0,1,0,0
CART_09294,27,19,1,88.43,3,1,1,mobile,organic,0,5,23,1.42,0,1,1
CART_09295,710,21,1,38.35,1,0,0,mobile,paid,17,5,0,33.81,0,0,0
CART_09296,620,26,1,94.79,2,0,1,mobile,email,22,2,31,23.85,0,0,1
CART_09297,529,1,1,28.45,3,0,1,desktop,paid,15,6,32,529.0,0,1,1
CART_09298,1610,26,2,171.95,3,0,1,desktop,direct,14,2,28,61.92,0,1,1
CART_09299,617,18,2,112.09,3,1,0,desktop,direct,7,1,0,34.28,0,0,1
CART_09300,1146,9,3,433.89,5,0,0,mobile,paid,8,3,0,127.33,0,0,0
CART_09301,1721,5,6,907.59,5,0,1,desktop,organic,7,4,17,344.2,0,0,0
CART_09302,712,8,5,234.5,5,1,1,desktop,organic,19,2,10,89.0,0,1,1
CART_09303,552,27,2,73.96,4,1,1,mobile,paid,16,4,12,20.44,0,1,1
CART_09304,86,16,2,307.91,2,0,0,mobile,organic,10,6,0,5.38,0,1,0
CART_09305,1668,3,3,113.73,4,0,1,desktop,paid,2,6,43,556.0,1,1,1
CART_09306,1616,12,5,193.12,2,0,1,mobile,organic,14,1,50,134.67,1,1,1
CART_09307,440,17,3,178.42,4,1,1,mobile,paid,18,0,21,25.88,0,1,0
CART_09308,875,19,2,229.51,2,0,1,mobile,paid,4,5,44,46.05,1,1,0
CART_09309,938,28,1,71.99,3,0,0,mobile,paid,20,0,0,33.5,0,0,0
CART_09310,1489,12,8,380.93,1,0,0,desktop,paid,3,0,0,124.08,0,0,0
CART_09311,1359,25,2,32.99,4,0,1,mobile,email,15,0,2,54.36,0,1,1
CART_09312,1110,7,3,504.29,4,0,0,mobile,direct,3,6,0,158.57,0,1,0
CART_09313,1261,17,1,162.24,1,1,0,desktop,direct,15,6,0,74.18,1,1,0
CART_09314,530,2,3,167.77,1,0,0,desktop,direct,10,1,0,265.0,0,0,0
CART_09315,477,18,1,171.18,3,0,1,mobile,organic,22,6,19,26.5,0,0,0
CART_09316,715,5,4,260.49,4,0,1,desktop,organic,1,1,17,143.0,0,0,1
CART_09317,1398,27,3,48.12,1,0,0,mobile,direct,20,3,0,51.78,0,0,0
CART_09318,242,13,1,87.73,3,0,0,mobile,email,7,3,0,18.62,0,1,0
CART_09319,311,19,1,52.68,3,1,0,desktop,organic,5,4,0,16.37,0,0,0
CART_09320,1283,3,1,166.42,3,0,1,tablet,organic,7,0,34,427.67,0,1,1
CART_09321,307,12,2,222.02,4,0,0,mobile,organic,17,3,0,25.58,0,0,0
CART_09322,648,10,2,190.64,4,0,0,mobile,email,2,5,0,64.8,1,1,0
CART_09323,468,10,2,296.6,4,1,1,tablet,paid,1,4,13,46.8,0,0,1
CART_09324,753,10,9,1130.07,4,0,0,tablet,paid,14,0,0,75.3,1,1,0
CART_09325,583,23,1,160.5,1,0,0,mobile,email,9,5,0,25.35,0,1,1
CART_09326,967,7,2,248.78,4,0,1,tablet,email,20,1,33,138.14,1,0,0
CART_09327,761,13,1,138.71,3,0,1,desktop,paid,11,5,46,58.54,0,0,0
CART_09328,86,7,2,75.64,4,0,1,desktop,direct,11,6,50,12.29,1,1,0
CART_09329,1074,22,2,235.77,4,0,0,mobile,organic,10,6,0,48.82,1,1,0
CART_09330,1260,22,1,102.1,3,0,0,mobile,paid,6,4,0,57.27,0,0,0
CART_09331,261,18,1,16.06,3,0,1,tablet,paid,7,6,29,14.5,0,0,1
CART_09332,276,28,2,145.35,2,0,1,desktop,organic,9,0,35,9.86,1,0,0
CART_09333,1728,10,1,94.51,2,0,0,mobile,organic,3,3,0,172.8,0,0,0
CART_09334,1268,29,10,811.13,1,0,1,tablet,direct,9,1,7,43.72,0,1,1
CART_09335,989,24,4,235.19,5,0,0,mobile,email,1,3,0,41.21,0,1,1
CART_09336,1258,8,1,23.32,3,0,1,desktop,paid,18,0,19,157.25,1,0,0
CART_09337,344,10,1,147.79,3,0,0,desktop,organic,19,3,0,34.4,0,0,0
CART_09338,357,3,2,171.1,4,0,0,desktop,direct,2,0,0,119.0,0,1,0
CART_09339,1107,20,5,822.32,3,1,0,mobile,paid,9,3,0,55.35,1,0,0
CART_09340,1308,27,4,501.13,5,0,0,tablet,direct,5,1,0,48.44,0,1,0
CART_09341,1278,27,1,147.22,1,0,0,mobile,paid,15,2,0,47.33,1,1,0
CART_09342,1268,3,6,204.65,5,1,0,mobile,organic,18,1,0,422.67,1,0,0
CART_09343,1602,28,1,20.4,2,0,0,desktop,paid,21,6,0,57.21,0,0,0
CART_09344,1228,5,3,61.66,4,0,1,desktop,paid,15,0,45,245.6,0,0,1
CART_09345,915,9,3,450.07,5,0,0,desktop,organic,9,5,0,101.67,1,1,0
CART_09346,805,9,1,178.66,2,0,1,mobile,email,22,5,29,89.44,0,1,0
CART_09347,1789,21,1,114.7,1,0,0,desktop,organic,7,3,0,85.19,1,1,0
CART_09348,979,14,1,171.71,1,1,0,mobile,organic,18,3,0,69.93,0,0,0
CART_09349,404,16,1,73.38,2,0,1,mobile,direct,14,3,48,25.25,1,0,0
CART_09350,1529,19,1,108.98,3,0,0,desktop,organic,11,1,0,80.47,1,0,0
CART_09351,33,6,3,280.91,4,1,1,desktop,organic,14,6,6,5.5,0,0,1
CART_09352,373,1,3,305.53,2,0,1,desktop,email,16,6,37,373.0,1,1,0
CART_09353,279,24,1,147.59,3,0,0,mobile,organic,3,1,0,11.62,0,1,0
CART_09354,1691,14,3,350.39,5,1,0,mobile,organic,12,2,0,120.79,0,0,1
CART_09355,546,12,1,35.17,3,0,1,desktop,email,9,4,43,45.5,0,1,1
CART_09356,239,12,2,119.01,4,0,0,desktop,organic,17,6,0,19.92,0,0,1
CART_09357,1241,28,1,70.0,2,0,1,mobile,paid,8,2,4,44.32,1,1,0
CART_09358,128,11,6,630.09,5,1,0,tablet,organic,7,5,0,11.64,0,1,1
CART_09359,865,10,4,550.38,5,0,0,desktop,email,23,4,0,86.5,0,0,1
CART_09360,741,16,4,269.27,6,0,1,mobile,organic,14,5,48,46.31,0,0,1
CART_09361,1077,30,1,93.03,2,0,0,mobile,organic,15,3,0,35.9,0,1,0
CART_09362,607,8,2,326.33,1,1,1,mobile,organic,4,2,17,75.88,0,1,1
CART_09363,474,16,2,218.17,4,0,0,mobile,direct,15,4,0,29.62,0,0,1
CART_09364,779,26,2,202.79,3,0,0,desktop,direct,22,0,0,29.96,1,0,0
CART_09365,1577,10,1,61.43,3,0,1,mobile,email,3,4,48,157.7,0,0,0
CART_09366,250,30,3,93.68,5,0,0,desktop,organic,12,5,0,8.33,0,1,0
CART_09367,1718,11,3,271.94,1,1,0,desktop,paid,6,1,0,156.18,0,1,1
CART_09368,751,24,3,215.69,4,0,0,mobile,paid,19,1,0,31.29,1,0,0
CART_09369,1780,6,4,685.91,6,0,0,tablet,paid,20,5,0,296.67,0,1,0
CART_09370,580,25,3,447.76,4,1,0,mobile,paid,17,5,0,23.2,0,0,0
CART_09371,1301,9,1,168.55,3,0,1,mobile,direct,5,5,2,144.56,1,0,1
CART_09372,442,29,4,72.8,5,0,0,tablet,paid,8,0,0,15.24,0,1,1
CART_09373,350,28,5,363.66,4,0,0,tablet,email,23,4,0,12.5,0,1,1
CART_09374,1437,30,2,332.98,1,0,1,mobile,direct,0,6,12,47.9,0,0,0
CART_09375,293,9,1,69.89,2,1,1,mobile,organic,23,4,31,32.56,0,0,1
CART_09376,605,6,2,273.43,1,0,0,desktop,organic,6,6,0,100.83,0,0,0
CART_09377,765,2,4,179.41,3,1,0,mobile,organic,19,1,0,382.5,0,0,0
CART_09378,1137,14,1,175.65,2,0,0,mobile,organic,12,4,0,81.21,0,1,0
CART_09379,50,20,7,114.96,5,0,1,desktop,paid,12,1,40,2.5,0,0,0
CART_09380,1488,3,2,84.66,3,0,0,desktop,organic,23,2,0,496.0,1,0,0
CART_09381,235,20,1,77.16,3,0,1,desktop,organic,10,5,49,11.75,0,1,0
CART_09382,258,28,2,151.92,4,1,1,mobile,paid,5,0,3,9.21,1,0,0
CART_09383,1466,26,2,279.35,4,0,1,desktop,email,23,1,32,56.38,0,1,1
CART_09384,770,30,3,448.08,5,0,1,mobile,paid,6,1,40,25.67,1,1,0
CART_09385,593,2,1,76.69,2,0,0,tablet,direct,23,1,0,296.5,0,0,0
CART_09386,1336,26,6,785.14,1,0,1,mobile,direct,20,3,49,51.38,0,1,0
CART_09387,579,10,4,376.55,4,1,1,mobile,organic,20,3,31,57.9,0,1,1
CART_09388,598,21,2,31.42,4,0,1,desktop,organic,12,5,42,28.48,0,0,0
CART_09389,945,8,4,117.09,4,0,0,desktop,direct,0,1,0,118.12,1,0,0
CART_09390,395,19,1,103.96,3,1,1,mobile,organic,4,4,44,20.79,1,1,1
CART_09391,1260,4,1,148.14,3,0,0,mobile,organic,20,1,0,315.0,0,1,0
CART_09392,561,19,1,150.35,3,0,0,mobile,paid,10,2,0,29.53,0,1,0
CART_09393,491,20,2,351.77,4,0,1,mobile,organic,11,2,36,24.55,0,1,1
CART_09394,1439,28,2,329.36,4,1,0,mobile,direct,12,6,0,51.39,0,1,0
CART_09395,1631,18,8,494.38,4,0,1,mobile,organic,17,1,11,90.61,1,1,0
CART_09396,1702,22,1,125.97,3,0,0,desktop,direct,21,1,0,77.36,0,1,1
CART_09397,558,29,1,114.69,3,0,0,mobile,email,14,0,0,19.24,0,0,1
CART_09398,780,23,4,534.29,1,1,0,desktop,organic,8,1,0,33.91,0,0,1
CART_09399,1647,26,1,75.22,3,0,1,tablet,organic,13,1,39,63.35,0,1,1
CART_09400,193,28,3,89.42,3,0,0,desktop,organic,15,3,0,6.89,0,1,0
CART_09401,1661,14,3,453.11,5,0,1,desktop,direct,11,3,18,118.64,0,1,1
CART_09402,566,27,4,89.4,2,1,0,desktop,paid,8,4,0,20.96,0,1,0
CART_09403,1171,24,1,131.01,3,1,0,mobile,organic,22,3,0,48.79,1,0,0
CART_09404,182,19,4,637.06,2,0,1,mobile,direct,12,2,19,9.58,0,0,0
CART_09405,585,2,7,836.06,4,0,0,mobile,direct,9,2,0,292.5,1,0,0
CART_09406,145,4,2,289.12,2,0,1,mobile,organic,19,6,33,36.25,0,0,1
CART_09407,1351,12,2,269.0,4,0,0,desktop,organic,23,5,0,112.58,0,1,0
CART_09408,1612,8,1,173.81,3,1,1,mobile,paid,12,2,26,201.5,0,0,0
CART_09409,1034,29,1,48.83,1,0,0,desktop,direct,10,6,0,35.66,0,1,0
CART_09410,634,6,1,68.53,1,0,1,desktop,email,20,0,22,105.67,0,0,0
CART_09411,399,11,1,67.02,2,0,0,desktop,organic,11,3,0,36.27,0,0,0
CART_09412,469,4,1,25.07,3,0,1,tablet,email,16,2,5,117.25,0,0,1
CART_09413,930,26,4,258.47,1,0,0,mobile,email,6,2,0,35.77,1,0,0
CART_09414,1277,1,2,58.41,4,0,1,mobile,direct,23,0,43,1277.0,0,0,1
CART_09415,1360,2,2,287.23,4,1,0,desktop,direct,13,1,0,680.0,0,0,1
CART_09416,1558,3,1,133.89,3,0,0,mobile,organic,15,4,0,519.33,0,0,0
CART_09417,895,14,2,153.85,2,0,0,desktop,organic,22,0,0,63.93,1,1,0
CART_09418,215,28,1,68.18,2,0,1,tablet,organic,4,6,36,7.68,0,1,1
CART_09419,1770,4,2,139.43,4,0,1,mobile,email,0,5,36,442.5,1,1,1
CART_09420,457,13,1,153.48,1,0,0,mobile,organic,17,6,0,35.15,0,1,0
CART_09421,1192,22,2,40.68,1,0,0,mobile,direct,15,1,0,54.18,1,1,0
